taxid;name;rank
572547;Aminobacterium colombiense DSM 12261;species
580340;Thermovirga lienii DSM 17291;species
1740;Thermodesulfobacterium;genus
1936021;Thermosulfuriphilus ammonigenes;species
1653476;Caldimicrobium thiodismutans;species
2047767;Thermosulfurimonas marina;species
667014;Thermodesulfatator indicus DSM 15286;species
139438;Geovibrio thiophilus;species
768670;Calditerrivibrio nitroreducens DSM 19672;species
639282;Deferribacter desulfuricans SSM1;species
717231;Flexistipes sinusarabici DSM 4947;species
522772;Denitrovibrio acetiphilus DSM 12809;species
309799;Dictyoglomus thermophilum H-6-12;species
515635;Dictyoglomus turgidum DSM 6724;species
2283794;Methanomada group;species
2290931;Stenosarchaea group;species
2232;Archaeoglobaceae;family
2259;Thermococcaceae;family
190192;Methanopyrus kandleri AV19;species
651137;Thaumarchaeota;phylum
183924;Thermoprotei;class
374847;Candidatus Korarchaeum cryptofilum OPF8;species
183967;Thermoplasmata;class
379546;Aciduliprofundum;genus
1441796;Black medic leafroll alphasatellite 1;species
1441799;Faba bean necrotic stunt alphasatellite 1;species
1441800;Faba bean necrotic stunt alphasatellite 2;species
1441798;Pea necrotic yellow dwarf alphasatellite 3;species
1453080;Faba bean necrotic yellows C1 alphasatellite;species
1453082;Faba bean necrotic yellows C7 alphasatellite;species
1453081;Faba bean necrotic yellows C11 alphasatellite;species
1455653;Milk vetch dwarf C2 alphasatellite;species
1980161;Sophora alopecuroides yellow stunt alphasatellite 1a;species
1980165;Sophora alopecuroides yellow stunt alphasatellite 4;species
1980168;Sophora alopecuroides yellow stunt alphasatellite 7a;species
1458458;Subterranean clover stunt C2 alphasatellite;species
1441797;Pea necrotic yellow dwarf alphasatellite 1;species
1455651;Milk vetch dwarf C1 alphasatellite;species
1455654;Milk vetch dwarf C3 alphasatellite;species
1980173;Sophora alopecuroides yellow stunt alphasatellite 8;species
1980174;Sophora alopecuroides yellow stunt alphasatellite 9;species
1458459;Subterranean clover stunt C6 alphasatellite;species
1048668;Cotton leaf curl Multan alphasatellite;species
1544378;Synedrella leaf curl alphasatellite;species
1250303;Sunflower leaf curl Karnataka alphasatellite;species
2169841;Cotton leaf curl Lucknow alphasatellite;species
2169842;Pedilanthus leaf curl alphasatellite;species
2169843;Sida leaf curl alphasatellite;species
2169846;Tomato yellow leaf curl Yunnan alphasatellite;species
926844;Tobacco curly shoot alphasatellite;species
240557;Tomato yellow leaf curl China alphasatellite;species
1454227;Ageratum yellow vein China alphasatellite;species
1260769;Ageratum enation alphasatellite;species
377461;Malvastrum yellow mosaic alphasatellite;species
1231298;Cassava mosaic Madagascar alphasatellite;species
1428342;Chilli leaf curl alphasatellite;species
741733;Malvastrum yellow mosaic Cameroon alphasatellite;species
447597;Sida yellow vein Vietnam alphasatellite;species
743040;Tomato leaf curl Cameroon alphasatellite;species
656025;Gossypium darwinii symptomless alphasatellite;species
187850;Ageratum yellow vein alphasatellite;species
679536;Cotton leaf curl Gezira alphasatellite;species
1407058;Ageratum yellow vein India alphasatellite;species
1407057;Tomato leaf curl alphasatellite;species
1507725;Chilli leaf curl India alphasatellite;species
656028;Gossypium davidsonii symptomless alphasatellite;species
1705092;Ageratum conyzoides symptomless alphasatellite;species
743035;Ageratum leaf curl Cameroon alphasatellite;species
759124;Bhendi yellow vein mosaic alphasatellite;species
1841147;Bhindi yellow vein alphasatellite;species
661505;Chilli leaf curl Multan alphasatellite;species
1188819;Cuban alphasatellite 1;species
1225644;Bhendi yellow vein mosaic virus-associated alphasatellite;species
1293961;Sida yellow vein China alphasatellite;species
1819678;Cucurbit yellow mosaic alphasatellite;species
1755198;Parthenium leaf curl alphasatellite;species
905055;Tobacco leaf curl PUSA alphasatellite;species
447598;Mimosa yellow leaf curl virus-associated DNA 1;species
713090;Bendhi Yellow Vein Mosaic/Mesta Yellow Vein Mosaic alphasatellite;species
713091;Cotton leaf curl Burewala alphasatellite;species
1468596;Ageratum yellow vein Pakistan alphasatellite;species
1468597;Hibiscus leaf curl alphasatellite;species
748170;Guar leaf curl alphasatellite;species
518829;Okra leaf curl alphasatellite;species
944995;Ageratum conyzoides associated symptomless alphasatellite;species
944996;Hollyhock yellow vein virus associated symptomless alphasatellite;species
945250;Verbesina encelioides leaf curl alphasatellite;species
1112202;Papaya leaf curl alphasatellite;species
96892;Nanovirus-like particle;species
1506184;Sida yellow vein alphasatellite;species
2161879;Coconut foliar decay alphasatellite 6;species
1535266;Sida yellow vein mosaic alphasatellite;species
1705093;Mesta yellow vein mosaic alphasatellite;species
1249467;Okra enation leaf curl alphasatellite;species
2169907;Gossypium mustelinum symptomless alphasatellite;species
2169908;Vernonia yellow vein Fujian alphasatellite;species
743023;Okra yellow crinkle Cameroon alphasatellite;species
2169824;Cleome leaf crumple alphasatellite;species
2169825;Melon chlorotic mosaic alphasatellite;species
2169827;Tomato yellow spot alphasatellite;species
2169828;Whitefly associated Guatemala alphasatellite 2;species
2169829;Whitefly associated Puerto Rico alphasatellite 1;species
713089;Croton yellow vein mosaic alphasatellite;species
666147;Euphorbia yellow mosaic virus associated DNA 1;species
2169722;Banana bunchy top alphasatellite 2;species
2169723;Banana bunchy top alphasatellite 3;species
2169724;Cardamom bushy dwarf alphasatellite;species
2732506;Pisoniviricetes;class
2732507;Stelpaviricetes;class
2732549;Durnavirales;order
2732540;Ghabrivirales;order
10880;Reoviridae;family
10878;Cystovirus;genus
2732461;Alsuviricetes;class
2732548;Tolivirales;order
2732546;Nodamuvirales;order
11050;Flaviviridae;family
2497571;Polyploviricotina;species
2497570;Haploviricotina;species
186766;Narnaviridae;family
11989;Leviviridae;family
2560063;Botourmiaviridae;family
186768;Mitovirus;genus
39750;Aquabirnavirus;genus
10995;Infectious bursal disease virus;species
1127767;Espirito Santo virus;species
48981;Drosophila X virus;species
311176;Blotched snakehead virus;species
321302;Tellina virus 1;species
1986418;unclassified Botybirnavirus;species
1918014;Botrytis porri botybirnavirus 1;species
1922545;Beihai picorna-like virus 116;species
1922563;Beihai picorna-like virus 20;species
1922592;Beihai picorna-like virus 48;species
1922594;Beihai picorna-like virus 5;species
1922598;Beihai picorna-like virus 53;species
1922697;Beihai sobemo-like virus 25;species
1922742;Beihai weivirus-like virus 13;species
1922744;Beihai weivirus-like virus 16;species
1938656;Jingmen tombus-like virus 2;species
1922385;Beihai hepe-like virus 8;species
1922754;Beihai weivirus-like virus 7;species
1922434;Beihai mollusks virus 1;species
1922435;Beihai mollusks virus 2;species
1922438;Beihai narna-like virus 11;species
1922440;Beihai narna-like virus 13;species
1922439;Beihai narna-like virus 12;species
1922447;Beihai narna-like virus 2;species
1922455;Beihai narna-like virus 3;species
1922525;Beihai picobirna-like virus 8;species
1922533;Beihai picorna-like virus 105;species
1922539;Beihai picorna-like virus 110;species
1922541;Beihai picorna-like virus 112;species
1922550;Beihai picorna-like virus 121;species
1922553;Beihai picorna-like virus 124;species
1922554;Beihai picorna-like virus 125;species
1922782;Changjiang picorna-like virus 1;species
1922556;Beihai picorna-like virus 14;species
1922557;Beihai picorna-like virus 15;species
1922558;Beihai picorna-like virus 16;species
1922559;Beihai picorna-like virus 17;species
1922783;Changjiang picorna-like virus 10;species
1922566;Beihai picorna-like virus 23;species
1922570;Beihai picorna-like virus 27;species
1922571;Beihai picorna-like virus 28;species
1922575;Beihai picorna-like virus 32;species
1922576;Beihai picorna-like virus 33;species
1922578;Beihai picorna-like virus 35;species
1922584;Beihai picorna-like virus 40;species
1922585;Beihai picorna-like virus 41;species
1922587;Beihai picorna-like virus 43;species
1922588;Beihai picorna-like virus 44;species
1922589;Beihai picorna-like virus 45;species
1922590;Beihai picorna-like virus 46;species
1922591;Beihai picorna-like virus 47;species
1922593;Beihai picorna-like virus 49;species
1922595;Beihai picorna-like virus 50;species
1922600;Beihai picorna-like virus 55;species
1922605;Beihai picorna-like virus 6;species
1922606;Beihai picorna-like virus 60;species
1922610;Beihai picorna-like virus 64;species
1922612;Beihai picorna-like virus 66;species
1922618;Beihai picorna-like virus 71;species
1922622;Beihai picorna-like virus 75;species
1922626;Beihai picorna-like virus 79;species
1922634;Beihai picorna-like virus 87;species
1922636;Beihai picorna-like virus 9;species
1922637;Beihai picorna-like virus 90;species
1922647;Beihai razor shell virus 3;species
1922657;Beihai sea slater virus 1;species
1922659;Beihai sea slater virus 3;species
1922660;Beihai sea slater virus 4;species
1922662;Beihai sesarmid crab virus 2;species
1922677;Beihai sipunculid worm virus 5;species
1922681;Beihai sobemo-like virus 10;species
1922682;Beihai sobemo-like virus 11;species
1922683;Beihai sobemo-like virus 12;species
1922684;Beihai sobemo-like virus 13;species
1922709;Beihai sphaeromadae virus 3;species
1922712;Beihai tombus-like virus 1;species
1922713;Beihai tombus-like virus 10;species
1922714;Beihai tombus-like virus 11;species
1922716;Beihai tombus-like virus 13;species
1922723;Beihai tombus-like virus 2;species
1922724;Beihai tombus-like virus 3;species
1922728;Beihai tombus-like virus 7;species
1922737;Beihai victori-like virus 1;species
1922738;Beihai weivirus-like virus 1;species
1922746;Beihai weivirus-like virus 18;species
1922745;Beihai weivirus-like virus 17;species
1922757;Beihai zhaovirus-like virus 1;species
1922786;Changjiang picorna-like virus 13;species
1922788;Changjiang picorna-like virus 15;species
1922789;Changjiang picorna-like virus 16;species
1922794;Changjiang picorna-like virus 5;species
1922795;Changjiang picorna-like virus 6;species
1922801;Changjiang sobemo-like virus 2;species
1922805;Changjiang tombus-like virus 12;species
1922807;Changjiang tombus-like virus 14;species
1922808;Changjiang tombus-like virus 15;species
1922811;Changjiang tombus-like virus 18;species
1922812;Changjiang tombus-like virus 19;species
1922815;Changjiang tombus-like virus 21;species
1922816;Changjiang tombus-like virus 22;species
1922820;Changjiang tombus-like virus 6;species
1922821;Changjiang tombus-like virus 7;species
1922822;Changjiang tombus-like virus 8;species
1922873;Hubei diptera virus 12;species
1922922;Hubei macula-like virus 1;species
1922923;Hubei macula-like virus 2;species
1922927;Hubei mosquito virus 3;species
1922928;Hubei mosquito virus 4;species
1922930;Hubei myriapoda virus 1;species
1922936;Hubei myriapoda virus 7;species
1922943;Hubei narna-like virus 13;species
1922956;Hubei narna-like virus 25;species
1922960;Hubei narna-like virus 7;species
1923002;Hubei odonate virus 7;species
1923009;Hubei orthoptera virus 1;species
1923011;Hubei orthoptera virus 3;species
1923012;Hubei orthoptera virus 4;species
1923076;Hubei permutotetra-like virus 2;species
1923077;Hubei permutotetra-like virus 3;species
1923080;Hubei permutotetra-like virus 6;species
1923090;Hubei picorna-like virus 11;species
1923097;Hubei picorna-like virus 18;species
1923102;Hubei picorna-like virus 22;species
1923104;Hubei picorna-like virus 24;species
1923112;Hubei picorna-like virus 32;species
1923113;Hubei picorna-like virus 33;species
1923126;Hubei picorna-like virus 45;species
1923128;Hubei picorna-like virus 47;species
1923134;Hubei picorna-like virus 52;species
1923145;Hubei picorna-like virus 62;species
1923241;Hubei sobemo-like virus 8;species
1923242;Hubei sobemo-like virus 9;species
1923244;Hubei tetragnatha maxillosa virus 2;species
1923246;Hubei tetragnatha maxillosa virus 4;species
1923247;Hubei tetragnatha maxillosa virus 5;species
1923294;Hubei tombus-like virus 7;species
1922931;Hubei myriapoda virus 2;species
1923304;Hubei toti-like virus 16;species
1923305;Hubei toti-like virus 17;species
1922932;Hubei myriapoda virus 3;species
1922933;Hubei myriapoda virus 4;species
1923320;Hubei toti-like virus 9;species
1923343;Hubei yanvirus-like virus 1;species
1923345;Hubei zhaovirus-like virus 2;species
1923369;Sanxia picorna-like virus 12;species
1923371;Sanxia picorna-like virus 2;species
1923372;Sanxia picorna-like virus 3;species
1923378;Sanxia picorna-like virus 9;species
1922947;Hubei narna-like virus 17;species
1922949;Hubei narna-like virus 19;species
1923397;Sanxia water strider virus 13;species
1923399;Sanxia water strider virus 15;species
1923401;Sanxia water strider virus 17;species
1923405;Sanxia water strider virus 21;species
1923420;Shahe heteroptera virus 4;species
1923422;Shahe isopoda virus 2;species
1923421;Shahe isopoda virus 1;species
1923433;Shahe narna-like virus 5;species
1923435;Shahe narna-like virus 7;species
1923444;Shahe picorna-like virus 14;species
1923445;Shahe picorna-like virus 2;species
1923452;Shahe picorna-like virus 9;species
1923464;Shuangao alphatetra-like virus 1;species
1923466;Shuangao insect virus 10;species
1923467;Shuangao insect virus 11;species
1923475;Shuangao sobemo-like virus 2;species
1923478;Wenling crustacean virus 1;species
1923486;Wenling crustacean virus 3;species
1923504;Wenling narna-like virus 4;species
1923531;Wenling picorna-like virus 3;species
1923535;Wenling picorna-like virus 7;species
1923542;Wenling toga-like virus;species
1923555;Wenzhou bivalvia virus 3;species
1923403;Sanxia water strider virus 19;species
1923564;Wenzhou gastropodes virus 2;species
1923565;Wenzhou hepe-like virus 2;species
1923608;Wenzhou picorna-like virus 23;species
1923610;Wenzhou picorna-like virus 25;species
1923611;Wenzhou picorna-like virus 26;species
1923615;Wenzhou picorna-like virus 3;species
1923618;Wenzhou picorna-like virus 32;species
1923621;Wenzhou picorna-like virus 35;species
1923622;Wenzhou picorna-like virus 36;species
1923633;Wenzhou picorna-like virus 46;species
