id,domain,start,end
AB0001KQT0,Sigma54_activat,546,648
AB0001KQT0,TniB,194,347
AB0001KQT0,UVR,426,458
AB0001KTCD,AAA_lid_9,344,446
AB0001KTCD,ClpB_D2-small,767,847
AB0001KTCD,Clp_N,17,68
AB0001KTCD,Clp_N,95,146
AB0001KTCD,AAA,205,318
AB0001KTCD,Sigma54_activat,600,720
AB0001L0HI,AAA_lid_9,343,444
AB0001L0HI,ClpB_D2-small,779,859
AB0001L0HI,Clp_N,17,68
AB0001L0HI,Clp_N,94,145
AB0001L0HI,AAA,204,321
AB0001L0HI,Sigma54_activat,599,717
AB0001L8B2,Clp_N,16,66
AB0001L8B2,Clp_N,93,144
AB0001L8B2,AAA,222,353
AB0001L8B2,ClpB_D2-small,730,808
AB0001L8B2,Sigma54_activat,555,682
AB0001L8B2,UVR,434,466
AB0001LOTS,AAA_lid_9,344,446
AB0001LOTS,Clp_N,19,70
AB0001LOTS,Clp_N,96,148
AB0001LOTS,ClpB_D2-small,770,849
AB0001LOTS,Sigma54_activat,602,722
AB0001LOTS,TniB,190,340
AB0001LP1Q,AAA_lid_9,347,446
AB0001LP1Q,ClpB_D2-small,715,795
AB0001LP1Q,Clp_N,17,68
AB0001LP1Q,Clp_N,97,149
AB0001LP1Q,AAA,207,320
AB0001LP1Q,Sigma54_activat,541,662
AB0001LPPJ,AAA_lid_9,356,457
AB0001LPPJ,Clp_N,20,68
AB0001LPPJ,Clp_N,95,146
AB0001LPPJ,ClpB_D2-small,732,812
AB0001LPPJ,AAA,220,330
AB0001LPPJ,Sigma54_activat,555,674
AB0001LSEZ,AAA_lid_9,348,426
AB0001LSEZ,Clp_N,16,68
AB0001LSEZ,Clp_N,97,142
AB0001LSEZ,ClpB_D2-small,685,766
AB0001LSEZ,AAA,210,322
AB0001LSEZ,Sigma54_activat,479,618
AB0001LUSU,Clp_N,16,68
AB0001LUSU,Clp_N,92,143
AB0001LUSU,ClpB_D2-small,717,796
AB0001LUSU,AAA,205,332
AB0001LUSU,Sigma54_activat,511,645
AB0001LUSU,UVR,417,452
AB0001M8QW,Clp_N,16,68
AB0001M8QW,Clp_N,93,142
AB0001M8QW,ClpB_D2-small,719,797
AB0001M8QW,AAA_5,546,666
AB0001M8QW,TniB,193,344
AB0001M8QW,UVR,422,454
AB0001M8RU,AAA_lid_9,344,445
AB0001M8RU,ClpB_D2-small,770,850
AB0001M8RU,AAA,205,335
AB0001M8RU,Clp_N,23,69
AB0001M8RU,Clp_N,95,146
AB0001M8RU,Sigma54_activat,601,707
AB0001MBQQ,Clp_N,114,165
AB0001MBQQ,Clp_N,190,236
AB0001MSC8,Clp_N,16,68
AB0001MSC8,Clp_N,92,143
AB0001MSC8,ClpB_D2-small,718,798
AB0001MSC8,AAA,204,331
AB0001MSC8,Sigma54_activat,516,646
AB0001MSC8,UVR,416,450
AB0001MSH1,AAA_lid_9,345,446
AB0001MSH1,ClpB_D2-small,773,851
AB0001MSH1,Clp_N,22,70
AB0001MSH1,Clp_N,96,147
AB0001MSH1,AAA,205,336
AB0001MSH1,AAA_5,607,728
AB0001MVES,Clp_N,99,133
AB0001MVES,Clp_N,174,208
AB0001MVES,HTH_26,4,65
AB0001N7IC,Clp_N,111,160
AB0001N7IC,Clp_N,187,233
AB0001N87C,Clp_N,16,68
AB0001N87C,Clp_N,93,142
AB0001N87C,ClpB_D2-small,720,800
AB0001N87C,TniB,193,344
AB0001N87C,UVR,422,454
AB0001N87C,Sigma54_activat,529,661
AB0001NA59,Clp_N,16,68
AB0001NA59,Clp_N,93,142
AB0001NA59,ClpB_D2-small,720,800
AB0001NA59,TniB,193,344
AB0001NA59,UVR,422,454
AB0001NA59,Sigma54_activat,529,661
AB0001NEAI,Clp_N,19,70
AB0001NEAI,Clp_N,94,143
AB0001NEAI,ClpB_D2-small,718,798
AB0001NEAI,Sigma54_activat,514,660
AB0001NEAI,UVR,420,451
AB0001NEAI,TniB,229,343
AB0001NQET,AAA_lid_9,344,444
AB0001NQET,ClpB_D2-small,770,850
AB0001NQET,Clp_N,18,67
AB0001NQET,Clp_N,94,146
AB0001NQET,AAA,204,320
AB0001NQET,AAA_5,605,732
AB0001NR15,Clp_N,16,67
AB0001NR15,Clp_N,94,144
AB0001NR15,ClpB_D2-small,719,796
AB0001NR15,Sigma54_activat,543,663
AB0001NR15,TniB,193,344
AB0001NR15,UVR,421,455
AB0001NR90,AAA_lid_9,345,446
AB0001NR90,ClpB_D2-small,768,848
AB0001NR90,AAA,205,335
AB0001NR90,Clp_N,17,68
AB0001NR90,Clp_N,98,147
AB0001NR90,Sigma54_activat,602,718
AB0001O6G7,Clp_N,120,162
AB0001O6G7,Clp_N,195,242
AB0001OKUG,AAA_lid_9,349,451
AB0001OKUG,ClpB_D2-small,721,801
AB0001OKUG,AAA,211,327
AB0001OKUG,Clp_N,20,66
AB0001OKUG,Clp_N,92,135
AB0001OKUG,Sigma54_activat,546,673
AB0001OL4J,AAA_lid_9,341,441
AB0001OL4J,AAA,202,318
AB0001OL4J,ClpB_D2-small,768,847
AB0001OL4J,Clp_N,17,65
AB0001OL4J,Clp_N,92,144
AB0001OL4J,Sigma54_activat,600,710
AB0001PQEL,Clp_N,17,69
AB0001PQEL,Clp_N,93,143
AB0001PQEL,ClpB_D2-small,714,793
AB0001PQEL,AAA,205,317
AB0001PQEL,Sigma54_activat,512,650
AB0001PQEL,UVR,417,452
AB0001PS3J,AAA_lid_9,343,445
AB0001PS3J,Clp_N,17,64
AB0001PS3J,Clp_N,96,146
AB0001PS3J,ClpB_D2-small,768,845
AB0001PS3J,Sigma54_activat,600,711
AB0001PS3J,TniB,191,339
AB0001Q1K1,AAA_lid_9,342,444
AB0001Q1K1,ClpB_D2-small,769,849
AB0001Q1K1,AAA,203,320
AB0001Q1K1,Clp_N,17,68
AB0001Q1K1,Clp_N,98,144
AB0001Q1K1,Sigma54_activat,602,720
AB0001Q5ZT,AAA_lid_9,348,449
AB0001Q5ZT,ClpB_D2-small,778,858
AB0001Q5ZT,Clp_N,17,60
AB0001Q5ZT,Clp_N,97,150
AB0001Q5ZT,Sigma54_activat,612,727
AB0001Q5ZT,TniB,196,342
AB0001Q5ZX,Clp_N,16,68
AB0001Q5ZX,Clp_N,90,142
AB0001Q5ZX,ClpB_D2-small,722,802
AB0001Q5ZX,Sigma54_activat,542,653
AB0001Q5ZX,UVR,421,455
AB0001Q5ZX,TniB,198,342
AB0001RYUS,AAA_lid_9,334,438
AB0001RYUS,ClpB_D2-small,693,773
AB0001RYUS,Clp_N,20,65
AB0001RYUS,Clp_N,92,141
AB0001RYUS,Sigma54_activat,524,628
AB0001RYUS,TniB,178,330
AB0001RZEP,Clp_N,16,68
AB0001RZEP,Clp_N,91,141
AB0001RZEP,AAA_lid_9,346,448
AB0001RZEP,ClpB_D2-small,719,798
AB0001RZEP,TniB,190,343
AB0001RZEP,Sigma54_activat,542,653
AB0001RZYS,AAA_lid_9,344,444
AB0001RZYS,Clp_N,20,70
AB0001RZYS,Clp_N,98,149
AB0001RZYS,AAA,205,321
AB0001RZYS,ClpB_D2-small,699,779
AB0001RZYS,Sigma54_activat,538,655
AB0001S47T,AAA_lid_9,344,446
AB0001S47T,ClpB_D2-small,774,852
AB0001S47T,AAA,205,321
AB0001S47T,Clp_N,16,66
AB0001S47T,Clp_N,94,147
AB0001S47T,Sigma54_activat,606,723
AB0001S4AT,Clp_N,15,64
AB0001S4AT,Clp_N,92,143
AB0001S4AT,ClpB_D2-small,728,808
AB0001S4AT,AAA,219,334
AB0001S4AT,Sigma54_activat,553,663
AB0001S4AT,UVR,431,465
AB0001SLR8,AAA_lid_9,345,443
AB0001SLR8,ClpB_D2-small,766,846
AB0001SLR8,Clp_N,17,66
AB0001SLR8,Clp_N,95,146
AB0001SLR8,AAA,205,322
AB0001SLR8,AAA_5,601,720
AB0001T23B,AAA_lid_9,343,445
AB0001T23B,ClpB_D2-small,770,848
AB0001T23B,Clp_N,17,66
AB0001T23B,Clp_N,94,145
AB0001T23B,AAA,204,321
AB0001T23B,AAA_5,605,724
AB0001T4ZC,AAA_lid_9,346,448
AB0001T4ZC,ClpB_D2-small,770,849
AB0001T4ZC,Clp_N,17,68
AB0001T4ZC,Clp_N,96,149
AB0001T4ZC,Sigma54_activat,602,708
AB0001T4ZC,TniB,198,343
AB0001T5JY,Clp_N,15,66
AB0001T5JY,Clp_N,91,142
AB0001T5JY,ClpB_D2-small,733,812
AB0001T5JY,AAA,223,335
AB0001T5JY,UVR,436,468
AB0001T5JY,Torsin,514,582
AB0001T8X9,Clp_N,17,67
AB0001T8X9,Clp_N,93,143
AB0001T8X9,ClpB_D2-small,722,802
AB0001T8X9,AAA,213,325
AB0001T8X9,Sigma54_activat,527,664
AB0001T8X9,UVR,428,460
AB0001TWZA,AAA_lid_9,465,565
AB0001TWZA,AAA,324,439
AB0001TWZA,Clp_N,137,184
AB0001TWZA,Clp_N,217,259
AB0001TWZA,ClpB_D2-small,832,911
AB0001TWZA,Sigma54_activat,655,793
AB0001TXII,AAA_lid_9,435,535
AB0001TXII,AAA,294,414
AB0001TXII,Clp_N,107,154
AB0001TXII,Clp_N,183,235
AB0001TXII,ClpB_D2-small,803,883
AB0001TXII,Sigma54_activat,627,751
AB0001TZMT,AAA_lid_9,360,462
AB0001TZMT,Clp_N,16,68
AB0001TZMT,Clp_N,93,141
AB0001TZMT,AAA,222,334
AB0001TZMT,ClpB_D2-small,733,812
AB0001TZMT,Sigma54_activat,558,674
AB0001UI2T,AAA,211,327
AB0001UI2T,ClpB_D2-small,721,801
AB0001UI2T,Clp_N,19,70
AB0001UI2T,Clp_N,97,139
AB0001UI2T,Sigma54_activat,545,664
AB0001UI2T,UVR,424,457
AB0001UIGT,AAA_lid_9,347,448
AB0001UIGT,ClpB_D2-small,774,853
AB0001UIGT,AAA,208,309
AB0001UIGT,Clp_N,20,68
AB0001UIGT,Clp_N,97,150
AB0001UIGT,Sigma54_activat,606,712
AB0001UMJ3,Clp_N,16,64
AB0001UMJ3,Clp_N,88,140
AB0001UMJ3,ClpB_D2-small,707,787
AB0001UMJ3,AAA_5,534,653
AB0001UMJ3,TniB,181,332
AB0001UMJ3,UVR,410,444
AB0001UVAF,AAA_lid_9,347,449
AB0001UVAF,ClpB_D2-small,777,856
AB0001UVAF,Clp_N,17,67
AB0001UVAF,Clp_N,97,150
AB0001UVAF,Sigma54_activat,608,723
AB0001UVAF,TniB,194,343
AB0001V4R9,Clp_N,17,66
AB0001V4R9,Clp_N,95,142
AB0001V4R9,ClpB_D2-small,738,818
AB0001V4R9,AAA,225,336
AB0001V4R9,Sigma54_activat,531,669
AB0001V4R9,UVR,437,469
AB0001V6LT,Clp_N,16,68
AB0001V6LT,Clp_N,91,144
AB0001V6LT,ClpB_D2-small,715,795
AB0001V6LT,AAA,205,336
AB0001V6LT,Sigma54_activat,515,658
AB0001V6LT,UVR,418,452
AB0001VACY,Clp_N,17,66
AB0001VACY,Clp_N,95,143
AB0001VACY,ClpB_D2-small,736,816
AB0001VACY,AAA,225,326
AB0001VACY,Sigma54_activat,531,672
AB0001VACY,UVR,438,469
AB0001VEMW,Clp_N,18,65
AB0001VEMW,Clp_N,98,145
AB0001VEMW,AAA,233,345
AB0001VEMW,UVR,448,479
AB0001VEN1,AAA,233,345
AB0001VEN1,ClpB_D2-small,740,820
AB0001VEN1,Clp_N,18,65
AB0001VEN1,Clp_N,98,145
AB0001VEN1,Torsin,521,593
AB0001VEN1,UVR,448,479
AB0001VIQN,AAA_lid_9,362,464
AB0001VIQN,Clp_N,17,66
AB0001VIQN,Clp_N,95,143
AB0001VIQN,ClpB_D2-small,735,815
AB0001VIQN,AAA,224,335
AB0001VIQN,Sigma54_activat,532,668
AB0001VMCG,Clp_N,17,66
AB0001VMCG,Clp_N,95,143
AB0001VMCG,ClpB_D2-small,738,818
AB0001VMCG,AAA,225,336
AB0001VMCG,Sigma54_activat,531,673
AB0001VMCG,UVR,437,469
AB0001WMAA,AAA,196,317
AB0001WMAA,Clp_N,16,65
AB0001WMAA,Clp_N,89,137
AB0001WMAA,ClpB_D2-small,706,777
AB0001WMAA,Sigma54_activat,534,652
AB0001WMAA,UVR,411,444
AB0001WNCL,Clp_N,98,144
AB0001WNCL,Clp_N,174,226
AB0001WNCL,ClpB_D2-small,793,873
AB0001WNCL,AAA_5,285,440
AB0001WNCL,Sigma54_activat,613,740
AB0001WNTJ,Clp_N,16,68
AB0001WNTJ,Clp_N,91,143
AB0001WNTJ,ClpB_D2-small,723,802
AB0001WNTJ,Sigma54_activat,549,649
AB0001WNTJ,TniB,199,351
AB0001WNTJ,UVR,430,462
AB0001WNWR,Clp_N,15,66
AB0001WNWR,Clp_N,90,138
AB0001WOHJ,AAA_lid_9,344,442
AB0001WOHJ,Clp_N,16,65
AB0001WOHJ,Clp_N,92,138
AB0001WOHJ,AAA,207,317
AB0001WOHJ,ClpB_D2-small,715,795
AB0001WOHJ,Sigma54_activat,512,644
AB0001WPRP,AAA_lid_9,344,446
AB0001WPRP,Clp_N,17,68
AB0001WPRP,Clp_N,96,147
AB0001WPRP,ClpB_D2-small,778,858
AB0001WPRP,AAA,205,336
AB0001WPRP,Sigma54_activat,604,723
AB0001XKZ6,AAA_lid_9,345,446
AB0001XKZ6,Clp_N,16,68
AB0001XKZ6,Clp_N,91,138
AB0001XKZ6,ClpB_D2-small,717,796
AB0001XKZ6,TniB,189,341
AB0001XKZ6,Sigma54_activat,541,642
AB0001XLC4,AAA_lid_9,341,439
AB0001XLC4,AAA,204,315
AB0001XLC4,Clp_N,25,69
AB0001XLC4,Clp_N,96,147
AB0001XLC4,ClpB_D2-small,643,722
AB0001XLC4,Sigma54_activat,470,598
AB0001Y24X,AAA_lid_9,347,449
AB0001Y24X,ClpB_D2-small,774,852
AB0001Y24X,AAA,208,338
AB0001Y24X,Clp_N,17,68
AB0001Y24X,Clp_N,97,150
AB0001Y24X,Sigma54_activat,604,711
AB0001YFZI,Clp_N,16,64
AB0001YFZI,Clp_N,88,140
AB0001YFZI,ClpB_D2-small,707,787
AB0001YFZI,AAA_5,534,653
AB0001YFZI,TniB,181,332
AB0001YFZI,UVR,410,444
AB0001YIGA,Clp_N,16,64
AB0001YIGA,Clp_N,88,140
AB0001YIGA,ClpB_D2-small,707,786
AB0001YIGA,AAA_5,535,665
AB0001YIGA,TniB,182,332
AB0001YIGA,UVR,411,444
AB0001YP7I,Clp_N,98,144
AB0001YP7I,Clp_N,174,226
AB0001YP7I,ClpB_D2-small,793,873
AB0001YP7I,AAA_5,285,440
AB0001YP7I,Sigma54_activat,613,740
AB0001YPOQ,Clp_N,16,68
AB0001YPOQ,Clp_N,91,143
AB0001YPOQ,ClpB_D2-small,723,802
AB0001YPOQ,Sigma54_activat,549,649
AB0001YPOQ,TniB,199,351
AB0001YPOQ,UVR,430,462
AB0001YPS1,Clp_N,15,66
AB0001YPS1,Clp_N,90,138
AB0001YTUS,AAA_lid_9,343,445
AB0001YTUS,ClpB_D2-small,769,849
AB0001YTUS,Clp_N,17,68
AB0001YTUS,Clp_N,93,146
AB0001YTUS,Sigma54_activat,603,722
AB0001YTUS,TniB,198,339
AB0001YU9O,Clp_N,19,68
AB0001YU9O,Clp_N,94,145
AB0001YU9O,ClpB_D2-small,718,798
AB0001YU9O,AAA,206,334
AB0001YU9O,Sigma54_activat,533,645
AB0001YU9O,UVR,419,448
AB0001ZB7A,Clp_N,16,68
AB0001ZB7A,Clp_N,91,138
AB0001ZB7A,AAA_lid_9,352,427
AB0001ZB7A,ClpB_D2-small,687,767
AB0001ZB7A,AAA,213,298
AB0001ZB7A,Sigma54_activat,481,627
AB0001ZCML,Clp_N,16,68
AB0001ZCML,Clp_N,92,143
AB0001ZCML,ClpB_D2-small,717,795
AB0001ZCML,AAA,205,332
AB0001ZCML,Sigma54_activat,511,645
AB0001ZCML,UVR,417,451
AB0001ZRHG,AAA_lid_9,345,446
AB0001ZRHG,Clp_N,17,67
AB0001ZRHG,Clp_N,96,147
AB0001ZRHG,AAA,205,318
AB0001ZRHG,ClpB_D2-small,770,850
AB0001ZRHG,Sigma54_activat,604,724
AB0001ZT9F,Clp_N,16,67
AB0001ZT9F,Clp_N,90,142
AB0001ZT9F,AAA,213,328
AB0001ZT9F,ClpB_D2-small,722,802
AB0001ZT9F,Sigma54_activat,547,658
AB0001ZT9F,UVR,425,459
AB0001ZV6F,AAA_lid_9,344,446
AB0001ZV6F,Clp_N,20,70
AB0001ZV6F,Clp_N,96,147
AB0001ZV6F,ClpB_D2-small,770,850
AB0001ZV6F,Sigma54_activat,602,718
AB0001ZV6F,TniB,189,340
AB0001ZX3O,AAA_lid_9,344,446
AB0001ZX3O,ClpB_D2-small,769,849
AB0001ZX3O,Clp_N,19,70
AB0001ZX3O,Clp_N,96,148
AB0001ZX3O,Sigma54_activat,601,725
AB0001ZX3O,TniB,191,340
AB0001ZXYL,AAA_lid_9,354,455
AB0001ZXYL,Clp_N,19,67
AB0001ZXYL,Clp_N,94,143
AB0001ZXYL,ClpB_D2-small,727,807
AB0001ZXYL,AAA,218,328
AB0001ZXYL,Sigma54_activat,552,671
AB0001ZYA8,AAA_lid_9,347,445
AB0001ZYA8,Clp_N,17,68
AB0001ZYA8,Clp_N,97,149
AB0001ZYA8,ClpB_D2-small,718,798
AB0001ZYA8,Sigma54_activat,541,661
AB0001ZYA8,TniB,197,343
AB0001ZYA8,AAA_lid_9,347,445
AB0001ZYA8,Clp_N,17,68
AB0001ZYA8,Clp_N,97,149
AB0001ZYA8,ClpB_D2-small,718,798
AB0001ZYA8,Sigma54_activat,541,661
AB0001ZYA8,TniB,197,343
AB000205WY,Clp_N,16,68
AB000205WY,Clp_N,93,142
AB000205WY,ClpB_D2-small,722,802
AB000205WY,Sigma54_activat,545,675
AB000205WY,TniB,194,347
AB000205WY,UVR,424,455
AB000208ZX,Clp_N,16,45
AB000208ZX,Clp_N,98,126
AB000208ZY,Clp_N,24,37
AB000208ZY,Clp_N,110,143
AB00020900,Clp_N,16,67
AB00020900,Clp_N,91,137
AB00020902,Clp_N,16,67
AB00020902,Clp_N,93,140
AB00020BFN,Clp_N,107,139
AB00020BFN,Clp_N,170,220
AB00020BFN,HTH_26,4,64
AB00020CRT,Clp_N,16,68
AB00020CRT,Clp_N,92,143
AB00020CRT,ClpB_D2-small,721,801
AB00020CRT,AAA,204,331
AB00020CRT,Sigma54_activat,514,648
AB00020CRT,UVR,416,450
AB00020DQN,Clp_N,17,68
AB00020DQN,Clp_N,91,142
AB00020DQN,ClpB_D2-small,718,798
AB00020DQN,Sigma54_activat,542,643
AB00020DQN,TniB,192,341
AB00020DQN,UVR,419,453
AB00020R1U,AAA_lid_9,341,441
AB00020R1U,Clp_N,17,68
AB00020R1U,Clp_N,92,143
AB00020R1U,ClpB_D2-small,769,849
AB00020R1U,AAA,201,313
AB00020R1U,Sigma54_activat,601,718
AB00020YTP,AAA_lid_9,347,446
AB00020YTP,Clp_N,17,68
AB00020YTP,Clp_N,97,149
AB00020YTP,ClpB_D2-small,718,798
AB00020YTP,Sigma54_activat,541,662
AB00020YTP,TniB,196,343
AB0002100B,AAA_lid_9,353,454
AB0002100B,Clp_N,19,67
AB0002100B,Clp_N,94,145
AB0002100B,ClpB_D2-small,726,806
AB0002100B,AAA,217,327
AB0002100B,Sigma54_activat,551,670
AB000210JL,AAA_lid_9,344,446
AB000210JL,ClpB_D2-small,769,849
AB000210JL,Clp_N,19,70
AB000210JL,Clp_N,96,148
AB000210JL,Sigma54_activat,601,725
AB000210JL,TniB,191,340
AB00023BQ1,AAA_lid_9,343,442
AB00023BQ1,ClpB_D2-small,787,867
AB00023BQ1,AAA,203,335
AB00023BQ1,Clp_N,17,68
AB00023BQ1,Clp_N,94,145
AB00023BQ1,Sigma54_activat,598,718
AB00023FIJ,Clp_N,17,69
AB00023FIJ,Clp_N,93,143
AB00023FIJ,ClpB_D2-small,715,793
AB00023FIJ,AAA,205,320
AB00023FIJ,Sigma54_activat,534,650
AB00023FIJ,UVR,417,451
AB00023G0F,AAA_lid_9,342,443
AB00023G0F,ClpB_D2-small,767,846
AB00023G0F,Clp_N,18,64
AB00023G0F,Clp_N,93,144
AB00023G0F,Sigma54_activat,600,700
AB00023G0F,TniB,189,336
AB00023NVN,Clp_N,16,60
AB00023NVN,Clp_N,63,91
AB00023NVN,Clp_N,124,170
AB00023O6E,Clp_N,16,68
AB00023O6E,Clp_N,93,142
AB00023O6E,ClpB_D2-small,719,799
AB00023O6E,Sigma54_activat,543,663
AB00023O6E,TniB,194,344
AB00023O6E,UVR,422,453
AB00023SO6,Clp_N,17,67
AB00023SO6,Clp_N,97,139
AB00023SO6,ClpB_D2-small,744,822
AB00023SO6,AAA,233,345
AB00023SO6,Sigma54_activat,567,674
AB00023SO6,UVR,445,477
AB0002436B,AAA_lid_9,347,449
AB0002436B,Clp_N,17,69
AB0002436B,Clp_N,97,150
AB0002436B,AAA,209,338
AB0002436B,ClpB_D2-small,775,852
AB0002436B,AAA_5,606,726
AB000245XY,Clp_N,16,68
AB000245XY,Clp_N,93,142
AB000245XY,ClpB_D2-small,720,798
AB000245XY,Sigma54_activat,536,662
AB000245XY,TniB,193,344
AB000245XY,UVR,422,454
AB0002478H,Clp_N,64,111
AB0002478H,Clp_N,136,185
AB0002478H,CcdA,4,40
AB00024A3T,Clp_N,105,146
AB00024A3T,Clp_N,174,223
AB00024AXS,Clp_N,18,42
AB00024AXS,Clp_N,131,175
AB00024B20,AAA_lid_9,344,446
AB00024B20,Clp_N,17,67
AB00024B20,Clp_N,95,146
AB00024B20,ClpB_D2-small,766,846
AB00024B20,AAA,204,318
AB00024B20,Sigma54_activat,601,705
AB00024COU,AAA_lid_9,350,451
AB00024COU,Clp_N,16,65
AB00024COU,Clp_N,93,142
AB00024COU,ClpB_D2-small,720,800
AB00024COU,TniB,195,346
AB00024COU,Sigma54_activat,544,653
AB00024GNO,AAA_lid_9,341,442
AB00024GNO,Clp_N,25,69
AB00024GNO,Clp_N,95,146
AB00024GNO,AAA,203,318
AB00024GNO,ClpB_D2-small,701,781
AB00024GNO,Sigma54_activat,537,670
AB00024HJT,AAA_lid_9,352,454
AB00024HJT,Clp_N,17,69
AB00024HJT,Clp_N,93,141
AB00024HJT,ClpB_D2-small,726,806
AB00024HJT,TniB,200,348
AB00024HJT,Sigma54_activat,521,650
AB00024TTC,AAA_lid_9,345,445
AB00024TTC,ClpB_D2-small,772,852
AB00024TTC,AAA,205,338
AB00024TTC,Clp_N,16,63
AB00024TTC,Clp_N,93,141
AB00024TTC,Sigma54_activat,602,714
AB000250Q4,AAA_lid_9,347,449
AB000250Q4,Clp_N,17,68
AB000250Q4,Clp_N,98,150
AB000250Q4,AAA,208,340
AB000250Q4,ClpB_D2-small,781,860
AB000250Q4,Sigma54_activat,613,728
AB00025OEO,AAA_lid_9,343,445
AB00025OEO,ClpB_D2-small,772,849
AB00025OEO,AAA,204,338
AB00025OEO,Clp_N,18,69
AB00025OEO,Clp_N,94,146
AB00025OEO,Sigma54_activat,604,722
AB000260EU,AAA_lid_9,343,443
AB000260EU,ClpB_D2-small,769,848
AB000260EU,AAA,204,324
AB000260EU,Clp_N,17,68
AB000260EU,Clp_N,99,145
AB000260EU,Sigma54_activat,596,721
AB000268AC,Clp_N,17,67
AB000268AC,Clp_N,95,145
AB000268AC,ClpB_D2-small,718,797
AB000268AC,Sigma54_activat,522,662
AB000268AC,TniB,193,343
AB000268AC,UVR,421,455
AB00026A2C,Clp_N,104,154
AB00026A2C,Clp_N,182,225
AB00026B2R,Clp_N,16,68
AB00026B2R,Clp_N,93,142
AB00026B2R,ClpB_D2-small,720,800
AB00026B2R,Sigma54_activat,529,653
AB00026B2R,TniB,193,344
AB00026B2R,UVR,422,454
AB00026BB9,AAA_lid_9,346,448
AB00026BB9,Clp_N,17,68
AB00026BB9,Clp_N,95,146
AB00026BB9,ClpB_D2-small,775,855
AB00026BB9,AAA,204,340
AB00026BB9,Sigma54_activat,610,721
AB00026H9T,Clp_N,16,68
AB00026H9T,Clp_N,94,142
AB00026H9T,ClpB_D2-small,726,806
AB00026H9T,TniB,199,351
AB00026H9T,Sigma54_activat,550,670
AB00026H9T,UVR,428,461
AB00026N67,Clp_N,109,156
AB00026N67,Clp_N,202,253
AB00026RZC,AAA_lid_9,347,449
AB00026RZC,ClpB_D2-small,777,856
AB00026RZC,Clp_N,17,64
AB00026RZC,Clp_N,97,150
AB00026RZC,Sigma54_activat,609,716
AB00026RZC,TniB,192,342
AB00026SKS,Clp_N,16,66
AB00026SKS,Clp_N,82,102
AB00026SKS,Clp_N,156,205
AB00026TGZ,Clp_N,16,68
AB00026TGZ,Clp_N,93,142
AB00026TGZ,ClpB_D2-small,721,801
AB00026TGZ,Sigma54_activat,531,665
AB00026TGZ,TniB,194,345
AB00026TGZ,UVR,424,456
AB00026U0Z,AAA_lid_9,349,434
AB00026U0Z,ClpB_D2-small,686,767
AB00026U0Z,Clp_N,16,68
AB00026U0Z,Clp_N,95,140
AB00026U0Z,AAA,211,294
AB00026U0Z,Sigma54_activat,480,626
AB00026UQX,AAA_lid_9,346,446
AB00026UQX,AAA,205,336
AB00026UQX,ClpB_D2-small,773,852
AB00026UQX,Clp_N,22,70
AB00026UQX,Clp_N,96,147
AB00026UQX,Sigma54_activat,589,708
AB00026V3H,Clp_N,16,68
AB00026V3H,Clp_N,92,143
AB00026V3H,ClpB_D2-small,717,797
AB00026V3H,AAA,205,332
AB00026V3H,Sigma54_activat,511,645
AB00026V3H,UVR,417,451
AB000271OH,ClpB_D2-small,704,784
AB000271OH,Clp_N,16,60
AB000271OH,UVR,409,439
AB000271OH,TniB,179,331
AB000271OH,Torsin,485,554
AB000274HV,ClpB_D2-small,747,826
AB000274HV,AAA,236,348
AB000274HV,Clp_N,17,64
AB000274HV,Clp_N,99,147
AB000274HV,Sigma54_activat,570,678
AB000274HV,UVR,448,482
AB00027A6K,Clp_N,16,68
AB00027A6K,Clp_N,92,142
AB00027A6K,AAA,210,325
AB00027A6K,ClpB_D2-small,718,797
AB00027A6K,Sigma54_activat,544,662
AB00027A6K,UVR,422,457
AB00027EAY,Clp_N,16,66
AB00027EAY,Clp_N,93,143
AB00027EAY,ClpB_D2-small,738,817
AB00027EAY,Sigma54_activat,562,682
AB00027EAY,TniB,211,362
AB00027EAY,UVR,446,472
AB00027MA5,AAA_lid_9,348,449
AB00027MA5,ClpB_D2-small,776,856
AB00027MA5,AAA,208,338
AB00027MA5,Clp_N,17,68
AB00027MA5,Clp_N,98,150
AB00027MA5,Sigma54_activat,609,712
AB00027OQJ,Clp_N,103,151
AB00027OQJ,Clp_N,179,229
AB00027RSL,Clp_N,16,68
AB00027RSL,Clp_N,93,142
AB00027RSL,ClpB_D2-small,721,798
AB00027RSL,Sigma54_activat,542,663
AB00027RSL,TniB,192,343
AB00027RSL,UVR,421,453
AB00027S1N,AAA_lid_9,341,443
AB00027S1N,AAA,201,335
AB00027S1N,ClpB_D2-small,766,846
AB00027S1N,Clp_N,23,67
AB00027S1N,Clp_N,95,143
AB00027S1N,Sigma54_activat,600,704
AB00027SYV,Clp_N,16,68
AB00027SYV,Clp_N,93,142
AB00027SYV,ClpB_D2-small,720,799
AB00027SYV,Sigma54_activat,519,663
AB00027SYV,TniB,193,344
AB00027SYV,UVR,423,454
AB00027TOE,Clp_N,16,61
AB00027TOE,Clp_N,68,91
AB00027TOE,Clp_N,132,184
AB00027TXH,Clp_N,77,132
AB00027WBZ,Clp_N,108,159
AB00027WBZ,Clp_N,184,233
AB00028ATY,AAA_lid_9,350,416
AB00028ATY,Peptidase_C14,526,733
AB00028ATY,Clp_N,90,141
AB00028C87,Clp_N,114,161
